"id_dominio","Freq","estimacion","estimacion_var","CV","estim_EBLUP","estim_EBLUP_ECM","FH_CV","EB","estim_EB_ECM","EB_CV"
"ES61_Female_6+",115,0.649573562463922,0.00250057462867839,7.69824217705922,0.576499114487123,0.00182514907286251,7.41055144461943,0.429855817755836,1.63183006570367e-06,0.297176631954457
"ES11_Male_5",123,0.103101794192277,0.000879282882814574,28.7606095602378,0.121411555449745,0.000781349086923966,23.0230327581131,0.253323862173159,5.3816587253225e-05,2.89588943330216
"ES53_Female_1",123,0.275874745825574,0.00606373847409931,28.2265815503313,0.217338900419703,0.00311312763687678,25.6720764832966,0.271838451612903,0.000123078948857607,4.08113537985731
"ES41_Female_5",124,0.344680603389083,0.00200844029566774,13.0020735527987,0.328758437981401,0.00152334638203877,11.8719599923003,0.368695852626937,0.00029088710527848,4.62587595271964
"ES30_Female_6+",126,0.316217201500317,0.00217369120302299,14.7439358631556,0.322564431127911,0.00165988874172436,12.630571835245,0.248442643331366,6.88075667196731e-05,3.33881194552337
"ES24_Male_1",127,0.14610416975052,0.00125739725972094,24.2702161453545,0.142203429044184,0.00105571787537405,22.8488248520865,0.17106774678084,2.57789508758729e-05,2.96800401671333
"ES21_Female_5",129,0.0440784437777865,0.000380562556216306,44.2574894751213,0.0533215924740843,0.000359777364836672,35.5724524003623,0.0969378361082732,6.05027413514054e-05,8.02406070124211
"ES12_Male_1",130,0.144612879436271,0.00118255072879084,23.7795108287659,0.145596867942732,0.00100435606860297,21.7666613972954,0.192293859022586,0.000106555468977004,5.36812298823186
"ES13_Female_1",131,0.355769554180713,0.00258317505394792,14.2859175543548,0.314663510792422,0.00184979777670652,13.6683390344882,0.25979358625833,0.000202891892834513,5.48281916075248
"ES41_Male_5",131,0.289401983719587,0.00172327983939697,14.3442022462164,0.298685293561138,0.00136440488477686,12.3668129800141,0.30713045623156,0.000342256869491554,6.02355946329665
"ES30_Male_6+",134,0.289606516887671,0.00184557427782737,14.8339712846538,0.297785430441842,0.00146022038785887,12.8323370591042,0.218450454665741,1.96061559960336e-05,2.02695111132256
"ES22_Female_1",136,0.136777132886024,0.00101234695691464,23.2622219453517,0.127717316668507,0.0008723715177339,23.1260230092657,0.210401044256589,5.63770688315211e-05,3.56864506220297
"ES11_Female_5",137,0.118971801347448,0.00101166781369233,26.7346762500506,0.136611767929142,0.00088206822646642,21.740172087765,0.237043313016674,5.8838316560062e-05,3.23595453270011
"ES42_Male_1",142,0.248641840154519,0.00163560216136812,16.2653954558045,0.257764739826953,0.00131207836284047,14.0525900775735,0.243479150592103,9.99484346440856e-05,4.10606878471243
"ES21_Male_5",151,0.0942454504229063,0.00087088205798319,31.3126106037848,0.104967407761742,0.000768603343490722,26.4117186625986,0.103005850292515,9.24687283436625e-05,9.33545631641427
"ES42_Female_1",154,0.384349403313639,0.00235518341674185,12.6265922540552,0.345049227677489,0.00170480794224503,11.966211381399,0.380776771353594,0.000349435809833175,4.90922861955932
"ES62_Male_5",159,0.34781992676503,0.00185099275044193,12.3693790856171,0.360836704199957,0.0014285392667118,10.4745502320551,0.360990620812863,6.36651528064853e-05,2.21031908998131
"ES62_Female_1",161,0.417320404235627,0.00205844038583245,10.8717517655756,0.423765386406525,0.00156553675739247,9.33697410309593,0.337502839642852,6.94727142111542e-05,2.46961754620151
"ES62_Female_5",161,0.410983928682034,0.00213732740443085,11.2489163634554,0.38423577179938,0.00159177894913234,10.3834956161994,0.389021101730575,6.2323827139939e-05,2.0293357101824
"ES21_Male_1",164,0.0942363847769923,0.000911643844076176,32.040109015381,0.0975031349688992,0.000799165551610412,28.9934434467444,0.0976897992625973,0.000339617284248116,18.8645163504545
"ES24_Female_1",168,0.198115123747535,0.00121918301985289,17.6245007131754,0.185381935777318,0.0010181017498613,17.2118748320035,0.23388827102404,7.55956660904822e-06,1.17554702184222
"ES52_Male_5",168,0.397668901086792,0.0024349894651071,12.4087179774847,0.36462092974294,0.0017865516580886,11.5922087984689,0.375633472314132,1.52795218183497e-05,1.04061623364515
"ES70_Female_1",171,0.385241034651419,0.00400037287391454,16.4179034092325,0.329513589550453,0.00242420384936023,14.9420862209555,0.338082184801162,5.95449231623888e-05,2.28244375002897
"ES52_Female_5",172,0.418624131004619,0.00248750516266983,11.9140038570361,0.392446703517629,0.00180417305703585,10.8232679668351,0.399506032324152,9.56607272362325e-05,2.44818085714428
"ES43_Male_1",176,0.269366734058468,0.00136583287631052,13.7200223993231,0.297362930050201,0.00113988638913206,11.3538710265251,0.303341185410334,4.45392958989662e-05,2.20008922469544
"ES11_Male_1",181,0.26092120894407,0.0017991879559235,16.2565687672701,0.259650632739899,0.00141013562330613,14.4624229010483,0.256709259126256,4.73223303543507e-05,2.67973302287999
